x/LOA of fwd end of Box ,length/LOA of Box,height/LOA of Box,width/LOA of Box,Volume/LOA^3 of Box
0.141320181346067,0.384317704803671,0.049715593855419,0.190709717186674,0.00364381102573796
0.137444054012753,0.69903231507899,0.0908428288579643,0.0938957538604769,0.00596257501274298
0.0933901980669391,0.562827981458923,0.145201560590986,0.187786734114221,0.0153465894005132
0.358449163507925,0.566683612475723,0.134202197162802,0.204643263471514,0.0155631582282258
0.132964349655885,0.52156620685686,0.092307791692447,0.11369380927666,0.00547374578702013
0.0735463341318845,0.667279430979893,0.087968284341389,0.220469116933512,0.0129414107733735
0.140875557053755,0.497146879379639,0.137769803122714,0.168360701256874,0.0115313321411296
0.2820000167041,0.503437640094593,0.149657612012381,0.216404982937954,0.0163046601438305
0.218182929171445,0.573108900869104,0.138331891852592,0.220646931011261,0.0174927206667836
0.10856632404591,0.756071084561465,0.0337105841017347,0.0947940125294564,0.00241607167306676
0.347757771855505,0.579335825487776,0.0808996169267403,0.12718523248191,0.00596092337149346
0.16914943788971,0.617673739035522,0.0786101178218136,0.157809436788321,0.00766250117936396
0.170804224734654,0.666800211755726,0.0696284660265181,0.132365555435541,0.00614550452618817
0.0316306565229775,0.896114031696119,0.0924674925937324,0.116663572798892,0.0096669090231138
0.0467700108020432,0.742874564936283,0.117895193377428,0.0937051538172604,0.00820682298198135
0.422220601383587,0.489591713200368,0.135604772442645,0.140315850234288,0.0093157058044996
0.214708965287812,0.766481024902855,0.0659975154916811,0.0753985719598433,0.00381410034734336
0.0438102603775223,0.707448489007647,0.0362627815823733,0.0647514370038099,0.00166113660490641
0.150171681078552,0.60639391870629,0.0834824647708183,0.152960280253813,0.00774334787721545
0.336000080330407,0.495262852442883,0.134474541766824,0.143945850778263,0.00958682894819807
0.129722567438366,0.578425054508172,0.0474969854999511,0.18824961134198,0.00517186561206661
0.0598339227759934,0.614958035792961,0.0824485787410314,0.14529547673245,0.00736683170951112
0.185183427232456,0.664314030755982,0.172350190908309,0.143067857128755,0.0163805042316207
0.216762718038975,0.532110536525821,0.179274846260175,0.172606991778406,0.0164656773509316
0.293586193872972,0.322831971060949,0.133244038002421,0.179329809023875,0.0077139498190266
0.0770811792852887,0.703800815943313,0.170198794616062,0.160639743886078,0.0192424004771963
0.0296405825073563,0.721500669123836,0.0265544491687045,0.122763787205757,0.00235203788633534
0.172160852031272,0.578475387240837,0.0406191657588677,0.107073442968738,0.0025159247808858
0.184182306202031,0.773107373550104,0.170620768753593,0.0896507938075809,0.0118256725450445
0.0816454702974692,0.7860523879282,0.0431335719236827,0.137238643653807,0.00465311013991379
0.139851635880579,0.656407867929149,0.119325192646463,0.119673897463846,0.00937357712972337
0.1582383549259,0.657389637843083,0.0772474119213945,0.143321420475701,0.00727809794657131
0.190000629121709,0.680977414008078,0.0658255483862384,0.100943532557711,0.00452486568999877
0.18194337898052,0.601908491844777,0.10597318169576,0.123260202806907,0.0078622947677157
0.053296000552683,0.837444904295858,0.160737299718345,0.160098068711667,0.0215505821078809
0.238627045063503,0.508302470538177,0.23192851942115,0.110176241441952,0.0129886594103926
0.538232105516632,0.410294477926834,0.0599700941307313,0.179890666553971,0.00442628153026164
0.286916769089211,0.470319134248209,0.127581380165602,0.0990952851462147,0.00594610994881061
0.0294318713483057,0.604979584415364,0.093464387339044,0.164387831125217,0.00929515311950784
0.203004464312229,0.616221028166112,0.135152856446158,0.174032212598759,0.0144941043907489
0.236478049453369,0.559049651709122,0.101398424274773,0.165735760951349,0.00939502227270593
0.0829265967025398,0.561064848387857,0.0265734757587551,0.0839847495201474,0.00125216584824651
0.128090842472004,0.558460796852362,0.124629426694978,0.226956357489875,0.0157963097631099
0.247816233135116,0.687459593648168,0.14207826892706,0.1588966706585,0.0155199254807258
0.141396687629225,0.731051063516104,0.0301872631102105,0.106025571211487,0.00233981798145536
0.449410393436149,0.467448723037941,0.0997059249722308,0.117290970104196,0.00546662801714817
0.155330693728251,0.823931026767911,0.110353150332469,0.0646875178908138,0.00588160805898225
0.119009838507486,0.48498943355354,0.171116918746729,0.205308843442091,0.0170385598719536
0.19711537242138,0.563491869325912,0.136012307003341,0.15638868172389,0.0119859146217104
0.154712462542871,0.546969642172255,0.0969496724800229,0.192594060081957,0.0102129794431929
0.198818606178828,0.557088297799262,0.0729927922992554,0.179120513542151,0.00728365453807087
0.0461767891844997,0.845822834605352,0.164876317622482,0.271795915285745,0.0379036131085536
0.286813526721099,0.369123012862111,0.182665118162099,0.220557007000217,0.0148712544249834
0.265628401771478,0.525078096954075,0.182057960915005,0.136531118252896,0.0130516441429997
0.118648578363952,0.809578320841887,0.0390519022633929,0.124436143563253,0.00393412003791299
0.0736713807911242,0.799239517958615,0.0419635828204749,0.0552048628244393,0.0018515133385737
0.158680287790423,0.645319688623726,0.193013258254631,0.234793875255874,0.0292448111733111
0.210000405815833,0.526795657414498,0.207125750672292,0.256995920930327,0.0280415820408616
0.0983205563032056,0.683641315514091,0.13260050898016,0.0972878841937548,0.00881926212422121
0.223506800842713,0.658209911634992,0.0798757158188205,0.164474607247077,0.00864725047779459
0.139887346525247,0.66752165632063,0.0528508451235458,0.0823783139693703,0.00290623143151555
0.365334910916033,0.55983789043826,0.0419171567505662,0.0793125159329887,0.00186121194890073
0.154088475284495,0.675911439576553,0.173897849470864,0.216580206077747,0.0254567390462599
0.230000046523598,0.485213155364307,0.19369710688812,0.145650548427577,0.0136888771341277
0.109141215941633,0.597167745165765,0.109186961898835,0.0997649589893746,0.00650496782086765
0.172063816602004,0.389383685762871,0.121801110098236,0.238875706350874,0.0113292453577478
0.209259670278944,0.617147491960768,0.0247949395330078,0.119350007548951,0.00182630989746385
0.337056255696235,0.497661856767948,0.124765273628293,0.100920414986146,0.00626624118458767
0.290000335650058,0.613051943914885,0.1660403786325,0.131112433507587,0.013346115134007
0.176393217143577,0.558124991943669,0.222935400676893,0.0739279639881643,0.00919854744455046
0.142780571955664,0.714858767437305,0.0253540833916084,0.0527160714022864,0.000955457117466952
0.224434028894276,0.668119791883336,0.0632351129678566,0.170424441218221,0.00720019924789091
0.198901192539593,0.768592789894413,0.0645308467863711,0.134292460754806,0.00666062988982737
0.254646982809395,0.487956463097168,0.18248090057573,0.218084556990477,0.0194188453781237
0.146327384205105,0.723085031738069,0.0663104858046585,0.0714618754604707,0.00342646256089682
0.292550782861052,0.350067307502192,0.16294386236147,0.15544143290634,0.00886658438679066
0.18574178012856,0.725486252776604,0.203901917085073,0.0613764723800906,0.0090793011238186
0.0683874010467012,0.569128807317165,0.0797328178540028,0.146545299024345,0.00664996826719869
0.182343499031084,0.673331454561598,0.156133569366288,0.159982598217732,0.0168189134956037
0.0374329072179697,0.639957064313151,0.132111975092102,0.0770602363926383,0.0065151341095771
0.043409228797377,0.709097614848628,0.122319744503532,0.135540127828448,0.0117562951478181
0.137068917061311,0.679257297155514,0.0882272051174933,0.0804782644662379,0.0048229797289239
0.113072402752241,0.731083681486096,0.0632949149875054,0.15761009679518,0.00729323062210536
0.173057098565023,0.660323881805682,0.0366100861923172,0.111060210525197,0.00268482663947846
0.114139145630924,0.704947810792993,0.0684976423153881,0.136750739867157,0.00660331894068715
0.1057916724237,0.41450494316705,0.16524104979923,0.214503908185845,0.0146920659388188
0.0341662116306347,0.715485183427461,0.0284888884951593,0.0844616356179873,0.00172161341241064
0.0395446215890754,0.733449436505164,0.154106924604078,0.0802148984415276,0.0090666608538328
0.138986579014153,0.69398609298192,0.0806824654750599,0.0805564794408878,0.00451055939906994
0.197837180718629,0.67948960780658,0.0637606119895101,0.164887504331853,0.00714369724559013
0.100277088161278,0.652499487522961,0.0964705571185571,0.183189015650233,0.0115311969678784
0.220061508087326,0.558703829218833,0.134973506581791,0.215106133568348,0.0162211997738277
0.331292529238831,0.589637730793357,0.142491689760023,0.131684402757947,0.0110639229126268
0.0859351686857306,0.760718734966295,0.149501168417228,0.199324954038967,0.0226688960864882
0.210878586539333,0.49957593718517,0.188910984827709,0.0691519390281356,0.00652624068186651
0.218180252291351,0.65201596749377,0.0986265996154277,0.197316527209773,0.0126886598364969
0.216877536218385,0.453209899904666,0.0786933767492472,0.214708185841604,0.00765748530062159
0.171116926878489,0.496303806675941,0.221928958448944,0.14745619758987,0.0162414429854035
0.130934742561389,0.51752711448957,0.202621310051957,0.169380349062199,0.0177615658770728
0.0640463074562171,0.883234527968059,0.0379046940800178,0.168106385829577,0.00562798907298627
0.149070103269596,0.840318366042293,0.106376928409248,0.147442094953402,0.0131799206228592
0.0980891745826181,0.738256572900403,0.0392788632196639,0.0788356682307168,0.00228606716413687
0.036403663988235,0.590576014942864,0.104126951384404,0.0662527131791256,0.00407420264640948
0.0900085980582748,0.769782801725369,0.0247668143869386,0.105048728475443,0.00200276112738851
0.154642674322099,0.716426577895851,0.0494925306071919,0.157481717630283,0.00558394963069789
0.145840530865386,0.524576548253773,0.120568936039903,0.178043624255167,0.0112608383914352
0.0948386475018827,0.694646899315941,0.138473267397274,0.158588033874677,0.0152545870756323
0.215935299186774,0.610838877940977,0.0815561739331281,0.103092746408865,0.00513584163385307
0.0555406949773319,0.667681281415715,0.161426664080178,0.192864912478723,0.0207872815080093
0.118068678966778,0.661902853465911,0.0727433504798009,0.192880591693383,0.00928701363759027
0.0558194086110444,0.470180400475247,0.0616684954314268,0.171051682445998,0.00495969790620032
0.172000009861942,0.562115455480835,0.126742896802012,0.150252169045133,0.0107045867417724
0.391478803325707,0.490123051540312,0.0511807752411473,0.179747629755188,0.00450894731671353
0.0625698985244734,0.6780538815659,0.146522262418311,0.196541382959204,0.0195263841895528
0.133496808181007,0.582389867812894,0.110676819297379,0.164056052355815,0.0105745705082894
0.0394125602731336,0.617366938213538,0.136082870162232,0.180940425176946,0.0152013596825862
0.193437716775798,0.552801613941195,0.234212961630581,0.151531042556093,0.0196192246163699
0.159792420922593,0.64817454145906,0.219168917692493,0.0817993611658878,0.0116203937485117
0.207665796628139,0.590420498829443,0.0407517194076891,0.186829384929432,0.00449523653407494
0.170000000041982,0.463990837682059,0.102527386463395,0.147134058662535,0.00699942729336708
0.13764910016439,0.618987657175766,0.185133590313136,0.0867207054287806,0.00993779456276993
0.0606707469570801,0.891813223386051,0.0854276621108602,0.113407774582429,0.00864003013269705
0.233694967035537,0.628866342757157,0.134990999152986,0.116816968494692,0.0099167438435854
0.121186045090589,0.735747408511066,0.0318201503264474,0.1081219553357,0.00253130722794135
0.3003279178834,0.559250741121221,0.10082259647141,0.0725937989369531,0.0040932094689308
0.0860004595579418,0.684498691492976,0.0988107706113401,0.114362771767123,0.00773502249788618
0.170817138602946,0.619304537686424,0.181482556015334,0.0710241247258901,0.00798261235164122
0.0403019073149481,0.728344253807095,0.0145685052491548,0.100224590044635,0.00106347180808203
0.0935874513408001,0.661756178107971,0.189453837297946,0.166541443706234,0.0208796750657335
0.107510434430575,0.683105170302823,0.225106120059735,0.133924786041526,0.0205937689630406
0.278487603416269,0.522449786433322,0.0766413493501227,0.163540843883046,0.00654838089449064
0.125087463941422,0.567658772240672,0.0696905593103278,0.125819553592374,0.00497747908178305
0.157579494380369,0.636811585126347,0.0258675292469939,0.0461685384622835,0.000760522436599048
0.163138178423934,0.667991303359282,0.0843725155724664,0.145717414956935,0.00821264904699975
0.305710281245711,0.556360991111037,0.125371688600573,0.184645479149506,0.0128793761225971
0.348236244695199,0.416237616743915,0.184594285283401,0.103762570431104,0.00797260595737887
0.11805564814745,0.571143361449209,0.10473599599116,0.122320183624601,0.00731710394575512
0.168024258769266,0.650645487104595,0.126614297098272,0.199006324263377,0.0163943441802464
0.123294982470383,0.682648923836566,0.0980740681804989,0.138340743946327,0.00926193454049476
0.266876979201775,0.50009084510694,0.083339965522653,0.159548587813566,0.00664959485062379
0.184601875660652,0.497358119341031,0.145345602507743,0.162691556884919,0.0117607799419478
0.241726058217398,0.55941344216581,0.0303773130229013,0.215842405889416,0.00366791301231646
0.0700006279793493,0.692144485566786,0.178272031606777,0.130399783431011,0.016090029747959
0.142237354212507,0.631152858778383,0.052140158812224,0.103273405236114,0.00339856359170977
0.303932181346398,0.443924908669985,0.0376499592031796,0.0714864707160042,0.00119480733596608
0.0947161557996752,0.815285200585165,0.135023250437314,0.211096886170397,0.0232380640670359
0.153677179124555,0.577269792609837,0.104341544798011,0.16991874769682,0.010234753639434
0.182524621751547,0.75495379383105,0.0848521153109664,0.0926841997279612,0.0059372966680063
0.258057542295363,0.501299653434666,0.0698713964725604,0.141647673259769,0.00496142319583462
0.343641061431625,0.418521841114625,0.0765775831699727,0.189061801567566,0.0060593156198299
0.259635686409202,0.458360931664237,0.180321297166737,0.165224197256582,0.0136561496367191
0.283859095099205,0.595384763552644,0.0971172071675585,0.0990953734295478,0.00572990312970683
0.216403647110616,0.556390675190373,0.100959846326233,0.109075467629309,0.00612710901201378
0.0562126970456209,0.627432876649484,0.0647750370650317,0.135632589197261,0.00551237804096993
0.278201935590307,0.640725365916299,0.149043006317754,0.175924862800682,0.0168000564432537
0.0757113159221175,0.618447771924248,0.131878162316123,0.131731935590088,0.0107440244780121
0.162702082434154,0.557484318331024,0.067105190515081,0.135679148067921,0.00507576932904322
0.197398683788949,0.648069932747944,0.137038765761445,0.083745520842312,0.00743749863863999
0.255725950553441,0.685942592063318,0.0634619328002517,0.104880638809812,0.00456558454071012
0.200952274313312,0.585028152999079,0.197022363119218,0.200409435922537,0.0230999189093845
0.0541784981127374,0.586278328916197,0.165476113898633,0.230655516776015,0.0223770586914178
0.350051776140768,0.357605671082015,0.18482162323366,0.208279054709874,0.0137658418419069
0.0476812426265727,0.648574465292875,0.104135028214684,0.119871399526525,0.00809603284055029
0.263977599243648,0.58149488910399,0.0810961655551835,0.140778039413847,0.00663867082062632
0.274317242561137,0.574773558783669,0.10358685486438,0.137532223873712,0.00818852904361138
0.250736622252466,0.605866050290853,0.135417396584624,0.152157421077774,0.0124837256691752
0.0493891695730943,0.8033880303475,0.146279356488617,0.138310340088192,0.0162541044873255
0.104245854580215,0.55438287179927,0.0494995819197473,0.135219293100861,0.00371065003092147
0.0712731305587884,0.572762566997801,0.118309106956474,0.202178515633705,0.0137002283753701
0.144446207258443,0.566002764075144,0.062699954688964,0.10702290917347,0.00379806620847612
0.311831076664562,0.540273213070509,0.0620269812864696,0.102849072320712,0.00344662838168937
0.155597098943214,0.766049581143525,0.0610631301764631,0.083892676857704,0.00392428006880109
0.154583162653982,0.651407383244075,0.0464678443086747,0.062408257373784,0.00188906655099494
0.133928556236224,0.692033120882848,0.0793374450042753,0.228972728654552,0.0125715506744828
0.243716326144771,0.706610204477295,0.0737131636834454,0.10425253575495,0.00543014695790403
0.322000354158697,0.564661814913486,0.176024663601327,0.106572717455451,0.0105927319492791
0.165686383537276,0.659804187262922,0.0356072864976568,0.236979110491241,0.00556754852988108
0.108038671749431,0.75816947110397,0.0217239043399817,0.0432557417161657,0.000712439414375541
0.0378229713352115,0.715844464683574,0.0376929834605866,0.117291966807076,0.00316480862735731
0.203467372915221,0.58462012013053,0.141821304133377,0.144667105548119,0.0119945794320358
0.185183518397039,0.414816441548875,0.141234965078286,0.124138017534079,0.00727282259495031
0.24239349722104,0.6299672515249,0.057104789004145,0.121497973403485,0.00437078595272796
0.0332938842754454,0.698442921626422,0.13019237407592,0.244946641199086,0.0222734738007546
0.12113382977964,0.631165702998157,0.0616574582975043,0.221400567496715,0.00861604064947285
0.12737341788471,0.769685873800734,0.186263472444551,0.0757439332157492,0.0108589807779196
0.0841301347437494,0.589556169309875,0.152364921712366,0.147722502418619,0.0132695696143023
0.156814819451366,0.772180922067204,0.214934127046657,0.0960960267195851,0.0159488684767414
0.16186078118247,0.71060990409119,0.192594570910725,0.140877791203208,0.0192804795002188
0.055910637271666,0.780891545765682,0.0544864354165855,0.207773340680617,0.00884033942935936
0.13314352502892,0.589324604044919,0.164580296544179,0.143428489848182,0.013911303939829
0.0348569252573745,0.774194360039287,0.0225563234051922,0.0378536894517942,0.000661038159876163
0.214495177137574,0.67550476782041,0.1628963743546,0.137065909800401,0.0150823595575943
0.102928725950167,0.580803220631608,0.161621022534396,0.0826666297103855,0.00775991739145292
0.247448557563506,0.529273946353984,0.0723058338515611,0.223818288822343,0.00856543504905587
0.129038267862401,0.644716350955508,0.0370859310930249,0.121540406026308,0.00290601970347658
0.233786320135239,0.579406222605485,0.127750557715492,0.112090228580263,0.00829685909666469
0.180762896594861,0.57723651019046,0.0664964349632607,0.150481589802175,0.00577611093360996
0.17661642336761,0.640055333428099,0.193049534030329,0.170496587633359,0.0210669648100057
0.152685132655672,0.681978664206215,0.0932818776119767,0.176724787029294,0.011242568283831
0.130626268607089,0.767775233848391,0.122550757020109,0.157099186639812,0.0147816880857024
0.0395655325349447,0.727234177113353,0.0882953291281651,0.204786843609375,0.0131496460431865
0.182560534532268,0.439667887145476,0.19130561800191,0.173860077410365,0.014623533994574
0.0479018331429537,0.588933602002449,0.140002944051973,0.161225145847486,0.013293406363228
0.299488094215781,0.63626015486349,0.0799160042330034,0.196139639933216,0.00997318469219838
0.0661073835456998,0.60992022230663,0.125898387432301,0.216686329980588,0.0166389039370047
0.335934215397562,0.549529498785654,0.0642225651606526,0.155517482888193,0.00548855318324094
0.110000273290714,0.797997528426698,0.121038305598769,0.177492801056906,0.0171437223630673
0.115189322053384,0.666855317686995,0.0828623742251804,0.151612344524553,0.00837767590110181
0.185985797597589,0.622507276038257,0.106439657368973,0.0894277169946418,0.00592543234183595
0.20174429297626,0.529318263099498,0.0947367095921294,0.205001934655905,0.0102800004824835
0.263714101214339,0.496104101899474,0.123712046974322,0.0824744032195487,0.00506178847337859
0.0936656046234317,0.599521518214767,0.114745790839622,0.15363518284194,0.0105689591827199
0.0928619860251313,0.609008396162348,0.105433937270177,0.133266367986593,0.00855705388323652
0.375609919945961,0.372475040224545,0.194315637752014,0.153972122214155,0.0111441519174255
