Volume/LOA^3 @ T/Dd = 0.12,Volume/LOA^3 @ T/Dd = 0.25,Volume/LOA^3 @ T/Dd = 0.33,Volume/LOA^3 @ T/Dd = 0.38,Volume/LOA^3 @ T/Dd = 0.50,Volume/LOA^3 @ T/Dd = 0.62,Volume/LOA^3 @ T/Dd = 0.67,Volume/LOA^3 @ T/Dd = 0.75,Volume/LOA^3 @ T/Dd = 0.88,Volume/LOA^3 @ T/Dd = 1.0
0.000521470091316428,0.00167578330710144,0.0025137283035982,0.00307402712490857,0.00451697799112294,0.00607798323337248,0.00675634825540423,0.00787260008141005,0.00993367041070989,0.0119182482106869
0.000661991669432661,0.00208584246973583,0.00317991156576251,0.00394790939324776,0.00601551314122004,0.00827789917594255,0.00921182396596047,0.0106510121680793,0.0128056806673834,0.0146587441311222
0.000769939460241118,0.00375902931313604,0.00633092099249126,0.00817209569137168,0.0127413432779272,0.0172561988535572,0.0190834697571956,0.0219099309314473,0.0261677576488041,0.0295951887361533
0.00104041266653767,0.00365873960782697,0.00609980648420197,0.00798054987267084,0.0135987391650028,0.0204607509132359,0.0234525741671988,0.0280436781019924,0.0347616178305955,0.0397745455039031
0.000107335792486171,0.000364997212070245,0.000727399387426041,0.00108766444738828,0.00261509538642457,0.00495643106505816,0.00604158425890268,0.00785328303700816,0.0110274153583632,0.014342248477282
0.00101806294260961,0.00369153105085665,0.00574824043842795,0.00718847212199089,0.0110108619871547,0.0151968455496768,0.0170194371331328,0.0200034783968379,0.0249566082058353,0.0295773015646664
0.000298752496973814,0.00240580626852596,0.00478246191853354,0.00669445993923429,0.0125310067207152,0.0191927020583604,0.021838618788639,0.0259261878903714,0.0319094431094381,0.0362691267669258
0.00231253709101191,0.00790282687648436,0.0119784631848582,0.0146866689466037,0.021429224046629,0.0279464576442315,0.0304149187901153,0.0339520998677223,0.0385594293702824,0.0417463109505529
0.000288895520715527,0.0011203567645442,0.00323173391779286,0.00514302186896146,0.0104981625326961,0.016461470825378,0.0190286742816714,0.0232485872665083,0.0304521696669403,0.0374706305046045
0.000208075258984857,0.000620752547632813,0.000947375245010496,0.00117894789037144,0.0018154420499037,0.00255134982079582,0.00288338636323467,0.0034430160394154,0.00442187409282846,0.00539406457684732
0.000157296206003698,0.000451634972715011,0.000784832421558324,0.00108931764157671,0.00229794430119736,0.00496396817970227,0.00640701431139276,0.00882219984267738,0.0128094021684621,0.0160790052362372
0.000511769867378254,0.00181833544360223,0.00304968989645708,0.0040064115266313,0.00688763373049301,0.0101579563665189,0.0114808228158296,0.013449979885783,0.0162216750137035,0.0183939413280519
0.000550734284167397,0.00168679957917752,0.00263094567957378,0.00331727452484059,0.00527156745318695,0.00766900639815831,0.00879521852028654,0.0106984209589671,0.0140176613489629,0.0173835091075363
4.35410045720543E-05,0.000376903973495088,0.000911771040891417,0.0014713561841986,0.00359264631569204,0.00629020699566378,0.0075652843495811,0.00978683570077698,0.013860789440852,0.0181357251602732
0.000921651875971208,0.00298894535861924,0.00454370151589292,0.00558647022672336,0.00821816881055065,0.0108238409645842,0.0118593474736718,0.0134222097035795,0.0156982707732212,0.0174506716981757
0.000603548452093825,0.00227301838699683,0.00378581783451506,0.00492132467338931,0.00826210716021591,0.0121207825155396,0.0137455349235145,0.0163315982629435,0.0204798833421459,0.0241249562902852
5.06077667790621E-05,0.000262618782809361,0.000516982850347324,0.000741001811721268,0.00155535587850503,0.0029312976570957,0.00372880586557028,0.0053085607967247,0.00860503255649091,0.0121082402329457
6.81130907121404E-06,5.14611520243033E-05,0.000122443604987928,0.000192520586477208,0.000476131121801894,0.000993040702451231,0.00130295056863515,0.00194364850134586,0.00344172333078503,0.00580636912366683
8.13897134921362E-05,0.0006996738329611,0.00156293008875245,0.00228199393793557,0.00451325365663464,0.00714532119644831,0.00829346567117479,0.0101465650557117,0.0131140453720617,0.0157347705403662
0.00151807709904338,0.00392693881416676,0.00558246988733754,0.0066684388477297,0.00943679809210083,0.0124486934022101,0.0137854978061438,0.0160452667199887,0.0200228119958918,0.0241995106298865
0.000297164690774082,0.00114555264011266,0.00196066554668319,0.00259106519952952,0.00442043714590191,0.00658078520231133,0.00755054650098782,0.00915299330641343,0.0118604009866536,0.0144441015434736
0.000108106870118185,0.000947943060963164,0.00180114172239073,0.00247627129371173,0.00457130588101677,0.00736147301110899,0.00872412603228708,0.0111188491573151,0.0154090207928571,0.0197654011572606
0.00504973646470024,0.0131027735561402,0.018009483824793,0.0210443604105998,0.0280412139106418,0.0342079856690272,0.036513911031746,0.0398858767684692,0.0445702599360382,0.0480627923581426
0.00121772023072011,0.00435932783171815,0.00711827359044235,0.0090781295679875,0.0139961716852703,0.0189688909161165,0.0210649369076612,0.0244596826350262,0.0300841172712864,0.0354363525083156
0.00108709927836936,0.0034647950046664,0.00539707681626922,0.00671579387151152,0.0100999421887327,0.0135140707391611,0.0148917278701393,0.0170207305229192,0.0204029036287735,0.0240501481373971
0.00134955091012583,0.00546647393884538,0.00857979840623015,0.010633697092865,0.0157741268827249,0.021173684031894,0.0234904922964923,0.0272650691479744,0.0335254501190992,0.0393558241161894
0.000187330771277168,0.000583523271606105,0.000916766868980543,0.00116079884081927,0.00186232157735038,0.00273336072524423,0.00313102336495641,0.00381391936850869,0.00508529137491563,0.00643549128562465
1.85542794658242E-05,9.62445373661196E-05,0.000279927454277945,0.000570798393276452,0.0013917482343307,0.00236336238737995,0.00280694523607135,0.00356460388618599,0.00492381821457666,0.0063228649249736
0.00252348205518706,0.00800198742918197,0.012090931648128,0.0148297439385048,0.0217488022848261,0.028783120492935,0.0316373195013751,0.035991002511379,0.0421989757598771,0.0465876693404993
1.59603729047959E-05,0.00012120329896231,0.000273884091857706,0.000418104459603371,0.000975320063771985,0.00222487365388893,0.00302601207947969,0.00470853908557281,0.00847144188975171,0.0128065979440536
0.00103654983471579,0.00324050218718437,0.0050602104703225,0.00631568157547834,0.0095574410822464,0.0129425262113293,0.0143421340029921,0.0165144165942992,0.0199089853538335,0.0223976576474743
0.000554695115564772,0.00172850024962584,0.00272005261500008,0.00344731128586555,0.00553928436504822,0.00804278297227019,0.00919057384461818,0.011129293148219,0.0145378744532414,0.0178623574297892
0.000617594414999685,0.00164086061419397,0.00240502008133953,0.00292916309751121,0.00427512293152963,0.00563130357073759,0.006172631447809,0.00699783518603951,0.00824833357519964,0.00937865282493233
0.000852737723910591,0.00257701673483695,0.00394185131337694,0.00491429856903666,0.00762614936865765,0.0108287684277009,0.0122817475779335,0.014794246309159,0.0192033243295507,0.0228668876752923
0.00176580654416721,0.00627945246657457,0.00996482903961675,0.0126031719497284,0.0194517934574737,0.0265788241764838,0.0295594625839272,0.0342690980030656,0.0415712617388572,0.047690991041836
0.0027737002793473,0.00946160408915494,0.0149473592309119,0.0187582463892662,0.028961675259666,0.0383053400546476,0.0414350883825954,0.0456858987890196,0.0511260712387583,0.0548700630397106
0.000815983296216264,0.00229747662657479,0.00346974273585406,0.00430217382381109,0.00659136826212693,0.00916242021654911,0.0102608853415043,0.0119773519916113,0.0142914861770735,0.0158576775542997
0.000341962312135005,0.00153720178765712,0.002497050159904,0.0031672392163066,0.00500523428251153,0.00719678902140404,0.00822562875651186,0.0101480268449694,0.013895470803765,0.0180911237186752
0.00132655703665044,0.00377739514045313,0.00544060113104935,0.00653191040648305,0.00937777502936705,0.0127374554342223,0.0142705484391609,0.0168760710716903,0.02148254783186,0.0261579920771582
0.0017549158950275,0.00449139905533279,0.00656012434245198,0.00800850301198078,0.011973822338953,0.0165480351968622,0.0186262781002144,0.0221820052948981,0.0285617849270964,0.0351126686799881
0.00101893148067564,0.00315942436318853,0.00466170602214585,0.00564270101756161,0.00812514645992591,0.010804804338236,0.011985703053743,0.0139617605376875,0.0174333297813034,0.0210930345925727
7.37761083836941E-05,0.000255180164089567,0.000424331788707749,0.000554490370374309,0.000948327431720986,0.00146256747915847,0.00171343155867045,0.00212217727566883,0.00306311724445658,0.00413507242651859
0.00151702561542531,0.00483159004716624,0.00761409825184449,0.00952517815272787,0.014407571052184,0.0194869781266637,0.0216048676761848,0.0249255363552846,0.0300258369516453,0.0343870192655732
0.000764284166801533,0.00311508954915085,0.00550541630254928,0.007400950161944,0.0129172087848745,0.0193788753646837,0.0221899364454313,0.0266246176028995,0.0333100960674729,0.0386890240598467
1.49375876526003E-05,9.04629921457126E-05,0.000202292368442094,0.00031507238935583,0.000797431734580282,0.00160056519183002,0.0020319542142447,0.00285448206847941,0.00450118204983481,0.00633751681395071
0.000480757743787821,0.00163130794034041,0.00251460539161299,0.00311534750324369,0.0046604096261884,0.00629520427204055,0.00698854966020658,0.00810252929838007,0.00987211976206,0.0113921864560382
0.000996750816353262,0.00412410720176164,0.00655850566874248,0.00810538439051999,0.0116481476458671,0.0148399653511615,0.0160681273072354,0.0179335390429538,0.0208566315121595,0.0240834037935794
0.00325332744901621,0.0086680559164012,0.0122713110156577,0.014574205693789,0.0199549114360232,0.0260121771059497,0.0287101791570498,0.03324569526553,0.0412107257845896,0.0492359618404945
0.00178195858153678,0.00499087492867174,0.0071746230633397,0.00858612981040315,0.012085755754787,0.015775868228475,0.0173779250826748,0.0201574717943188,0.0247250472704387,0.0289562458243331
0.000850247557485057,0.00257094598734614,0.00400907516027964,0.00505043846667307,0.00797795953283663,0.0114652700530099,0.0130615466826056,0.0157600653514006,0.0203741087941163,0.0245819971673917
7.28949148212503E-05,0.000272452781543684,0.000538477165136772,0.000852745633225546,0.00432922019569937,0.00808483567591577,0.00953504588712385,0.0117101812878882,0.0148056838393647,0.0171523992998389
0.00399644508954486,0.0141394098135545,0.020283074479385,0.0240170861974974,0.0326463032740439,0.040819929998957,0.0440949185295736,0.0491785879944451,0.0570315472040061,0.0638454607230935
0.00203575347282851,0.00615878654278524,0.00942202505486834,0.0116948607506896,0.0177380202917521,0.0242116993058891,0.0268216788701443,0.0308114897615673,0.0368508354550834,0.0421211013531357
0.00182099934642751,0.00547519438714864,0.00862155830611364,0.0109946091575949,0.0178595622175337,0.0257242149738605,0.0290968467763786,0.0342352306265151,0.041610666107962,0.0470114777736096
0.000290190225013005,0.000958362102981552,0.00145648430798307,0.00179160312129174,0.00265576526093669,0.00358900064807716,0.00399454560764756,0.00466040856895344,0.00578099546594063,0.00685214917911565
7.3307407192245E-06,6.59735165703812E-05,0.000158522282307029,0.000250249728058952,0.000609531852672051,0.00121987739546356,0.00156052544149546,0.00221392378077,0.00348319416042906,0.00474640345410996
0.00574660176799466,0.0124758146407089,0.016599532630621,0.0191469159908755,0.0251793538468769,0.0311233433108973,0.033581532688254,0.0375004110384183,0.0438723001831063,0.0500021339198563
0.00477977891199173,0.0139630374919965,0.019426642313057,0.0227653545959792,0.030550224426228,0.038035719803812,0.0410733774400932,0.0458518544059306,0.0535524935925924,0.0602904791208319
0.00112302690674536,0.00307157443639195,0.00436299502818831,0.00520191934167945,0.00730828188947588,0.00952208903095814,0.0104979095028702,0.0121309107428439,0.0149336177857,0.0176840025312196
0.00088919691614909,0.00251636731044376,0.00372157571200942,0.0045542074076744,0.00680528939372177,0.00936080028225686,0.0105249875859761,0.0124726819048123,0.0158056199387732,0.0189946130896659
3.81322035169157E-05,0.000459474114508064,0.000940263907485055,0.00126912099496147,0.00209020030200641,0.00290957381476506,0.00324795182941983,0.00378622336130098,0.00465255682020267,0.00544090092272677
0.000146834529914461,0.000539300186820605,0.000917736620941251,0.00120567258558054,0.00206209865832479,0.00311413579517783,0.00359030513992004,0.00437436052540732,0.00561773717914968,0.00659764404968399
0.00212553516215449,0.00764549359386312,0.0119895632789859,0.0150147208327934,0.0232798687024583,0.0332034143123845,0.0377271458419878,0.0450215942320608,0.0560782058066525,0.064864155456083
0.00258490751386369,0.00640140117196671,0.00887145528192145,0.0104192689653129,0.0141223103213512,0.017940003048648,0.0196049607466013,0.022396456021082,0.0273433008547978,0.0325380145320783
0.000683133766220553,0.00191096260050196,0.00286913571556249,0.00354925480547302,0.00544331174908995,0.00771567245144271,0.00877375886593963,0.0106012281793152,0.0139476366724379,0.0176347404085243
0.00129669085880291,0.00477905162282804,0.00764659682246991,0.00950208826913596,0.0139195073280915,0.0180448903193898,0.0196421713780957,0.0220491371803852,0.0255876501978334,0.0285032259479973
1.66856694772952E-05,5.77632048180643E-05,0.00011059498803144,0.000160681834019528,0.000365585761944449,0.000912257912477776,0.00130431866411487,0.00204254700900863,0.0034317167288396,0.00484630139428394
0.000442477320860626,0.00185440421262347,0.0032728308068599,0.00434725470063239,0.0072543855478857,0.0103216628192774,0.0116042833182765,0.0135657240629775,0.0164013000736978,0.0185905921623941
0.00216942252369598,0.00639062908135798,0.0094996351298242,0.0116253592456115,0.0165355640138028,0.0211100783078602,0.0229569101765188,0.0258770991072968,0.0306213043730974,0.0351035303644757
0.0035990210713984,0.00999422434649288,0.0141948384605393,0.0168077930884583,0.0227018184692152,0.0279451062832725,0.0299546357642525,0.032810605525826,0.0364862931806221,0.0387564359773818
5.68802324623766E-05,0.000217343811701074,0.000389751445905517,0.000528272137849321,0.000908216052995763,0.00133456245468368,0.00152400727265992,0.00184387448158235,0.00241497563812028,0.00300216770877336
0.000330224416218879,0.00180184164904034,0.00293186366120497,0.00370497408402181,0.00573360843568204,0.00790336666110833,0.00882717032385807,0.01031315779429,0.0127181460596565,0.0149137658590192
3.19808034628916E-05,0.00019808206922933,0.000461187484283764,0.000750001349401227,0.00238667973439501,0.00551415871720123,0.00725426445229899,0.0104320226525862,0.0152054431865043,0.0178508768044277
0.00147483990779924,0.00554279569902656,0.00866517266051392,0.0107718048324379,0.016149366251158,0.0217428604926237,0.0241002037725794,0.0279207932088356,0.034598405369861,0.0424005715631148
0.000493401073673138,0.0013436494973873,0.00199472142954068,0.00244497850905183,0.00364435646232165,0.00497861760910774,0.00556169319380745,0.00650821241916244,0.00802332620316215,0.00937982965591266
0.00150905583530283,0.00453409681162901,0.00677762693446911,0.00826153199483399,0.0120272486823358,0.0158069614152561,0.0172629136151486,0.0193806592190992,0.0222971043840031,0.0246276417754736
0.00254198688956093,0.0070362595780676,0.0101621045032823,0.0121760199806198,0.0169963153685064,0.02147323117774,0.023220020920366,0.0259106833377135,0.0303772842902853,0.0363173859728085
0.000462877761263564,0.00164058467096861,0.00261861703138064,0.00330035499867287,0.00527220411087637,0.00781942920914239,0.00904529691733551,0.0111984901934311,0.0152229729437891,0.0195487409295485
0.000845397914905464,0.00354474089151391,0.00621991425386098,0.00829491699964623,0.0141588942867124,0.0208326910079402,0.0238223559004041,0.0287426333922431,0.0367107010775963,0.0437041439253752
0.000648340145550623,0.00196820127935126,0.00308405411152556,0.00386658430145809,0.00589579660721562,0.00831658914978583,0.00940945363251847,0.0111840555267846,0.0140999185733643,0.0167612085622305
0.000120310382220863,0.00114990718073266,0.00273005104196695,0.00392181220841521,0.00730410442262369,0.0111409533518545,0.0129809366767606,0.0160323421576753,0.0210926399469849,0.025818479588866
0.000985574233193175,0.00289483420217688,0.00464662205827912,0.00607832575019697,0.00985904244645968,0.0124699861764232,0.0133653218499032,0.0147145588682193,0.0168002980931316,0.0185691474775312
