Ixx/LOA^4 @ T/Dd = 0.12,Ixx/LOA^4 @ T/Dd = 0.25,Ixx/LOA^4 @ T/Dd = 0.33,Ixx/LOA^4 @ T/Dd = 0.38,Ixx/LOA^4 @ T/Dd = 0.50,Ixx/LOA^4 @ T/Dd = 0.62,Ixx/LOA^4 @ T/Dd = 0.67,Ixx/LOA^4 @ T/Dd = 0.75,Ixx/LOA^4 @ T/Dd = 0.88,Ixx/LOA^4 @ T/Dd = 1.0
0.00242171723698727,0.00242134919654212,0.00214978336149985,0.00197281748632808,0.00157740298686993,0.00122914467025396,0.00109941085115692,0.000909111622817135,0.000634364874985293,0.000389852561227029
0.00169027137447644,0.00219212106510964,0.00233709033163307,0.00235386573025744,0.00218582523993526,0.0016420732046862,0.00134811962498782,0.000937923972324312,0.000455195833857531,0.000195334667333366
0.000228636219039516,0.000367888042909964,0.000425929361988721,0.000447782662274813,0.000452215743961297,0.000417424758688165,0.000403612071047158,0.000372641335800892,0.000332678562286813,0.0002923733151639
0.000394623771993281,0.000626674323585232,0.000731995024366689,0.000778867251067838,0.000829531310880159,0.000832964512999648,0.000823243500182815,0.000793499040786357,0.000717691825523779,0.000643128455934632
0.00103921120808039,0.00134375105716305,0.00138275239423178,0.00137267758638759,0.00132939719839888,0.0012422957845041,0.00119715625123851,0.00112214972709604,0.00101196936591775,0.000924530783616449
0.00114840359455069,0.0015041955584196,0.00154387707103016,0.00143982847987456,0.00135478908467895,0.00130551283555588,0.0012930807133733,0.00127962100537479,0.00122449059831225,0.00113204272475015
3.43448694365475E-05,8.031607224244E-05,0.000122904065250517,0.000155589574199285,0.000264218466139124,0.000401738731516016,0.000459033947261333,0.000556470265401251,0.000723835444595965,0.000877823016037773
9.4831356590105E-05,0.000221912350262121,0.000375132146801665,0.000522580947692603,0.000980306378064222,0.00110947143078675,0.00109531287825236,0.00110896251980703,0.00125098440741946,0.00142769763696939
0.000458645571313354,0.000706996596984183,0.000810535068897682,0.000854791901673637,0.000899228111777111,0.000862027897598688,0.000824352992627079,0.000740396003889741,0.000594281844998152,0.000495442940734402
0.000475052537447403,0.000762334971886493,0.000913487715411607,0.00103104259614536,0.00126702255107464,0.00146534243579455,0.00155631215502383,0.00171537173937456,0.00200510195159153,0.00225558446640636
8.2967491077677E-05,9.58332598997917E-05,8.86817684556382E-05,8.49696635714713E-05,7.53019191742256E-05,6.79485916755764E-05,6.6807727048298E-05,6.83157902198093E-05,9.46850313667847E-05,0.000274675203675176
0.000644419448017884,0.000535910127128606,0.000481389199187673,0.000451391853873509,0.000388906098260903,0.000337657765385872,0.000329984129224316,0.000317781199763651,0.000297552440564359,0.000277958524643227
4.85878732084472E-05,0.000125031735903451,0.000187453226716097,0.000235649696570026,0.000384638275090339,0.000675275463099577,0.00081996358462736,0.00110113202614857,0.00162817707634391,0.00224857202406105
0.000227309936698762,0.000291154038635322,0.00026301657472264,0.000243653625455327,0.000198288570782548,0.000147848766403775,0.00013559301953867,0.000114515260152702,8.62447081019487E-05,4.74661585863389E-05
0.000113843758980738,0.000185863298443837,0.000216748958198961,0.000237031691438605,0.000280459875947185,0.000318720647382018,0.000335065767835336,0.000366765253645573,0.000435440249959671,0.000536287935688566
0.000225078740500848,0.000384587469624435,0.000509893135017878,0.000599763207821884,0.000852386400730167,0.00115916522337018,0.00130339968594041,0.00155337551043509,0.00200586610573922,0.00250334277177576
0.000285321836245781,0.000435941740908962,0.000514354102497546,0.000558418765270163,0.000648697864361591,0.00071668521641988,0.000737252632412663,0.000764666789656067,0.000792132927543449,0.000800483814751408
0.00376734997835209,0.00303130264628469,0.0028454820912034,0.00261398326731156,0.00196704439900555,0.00137397619459823,0.00115095167901452,0.000845958066896566,0.000474823845135073,0.000247546015904931
0.0033506653789333,0.00336706724183914,0.00440117102590296,0.00773089970534255,0.276082590994893,0.487822102843965,0.0962079433953808,0.0126500875937323,0.00263649314786318,0.00152565737930444
0.00237166882766451,0.00181833452040613,0.00152391922741938,0.00136481155118093,0.0010452111641072,0.000791484494541357,0.000697959534659484,0.000550733736817763,0.000437476286468538,0.00024366137272039
0.000856560512919929,0.00123579126961034,0.00130003846263663,0.00128931805484047,0.00108863311267104,0.000898059374309449,0.000827638376815536,0.000725990595212526,0.000585389920213329,0.000480619371395664
0.000131921645633587,0.00017581212183871,0.00021413048974248,0.000242016438259638,0.000311721345436574,0.000396770434902592,0.000437124396249333,0.00051273336202918,0.000716409431928687,0.0012939034311212
4.00874122610106E-05,9.74846533148061E-05,0.000199784722733894,0.000314692966684199,0.000696478105391659,0.0006342915230194,0.000469703447795392,0.000251645512593662,0.000114518416214289,9.45796147359174E-05
0.000417248592821448,0.00102860670592421,0.00142116447373262,0.00165933347546278,0.00217699881297254,0.00248468310750481,0.0025628742468056,0.00261425243848046,0.00251555151366706,0.00226492631541621
8.76229257682244E-05,0.000165105187705991,0.000235716108557328,0.000289302091360672,0.000453571424864443,0.000680457056706209,0.000797879364787732,0.00101944176468635,0.00148409095150672,0.00219306580658519
0.000523710992738915,0.0009197377116928,0.00111090426000067,0.00120500812298218,0.00135087372103068,0.00146980948106475,0.00151743614727362,0.00159239405936138,0.00170307947931343,0.00179758147804149
0.00035052467807815,0.000457825403865986,0.000535116765602788,0.000584500692007197,0.000710582777723543,0.000857875073671318,0.000928910357970262,0.00105824772503844,0.00131716958908793,0.00162999005406529
2.88390553952652E-05,8.03323034062413E-05,0.000116894400828843,0.000146853077300676,0.000223551168459083,0.000262824501089461,0.000268931966261262,0.000268328221505506,0.000283081855877526,0.000320386157858158
0.000610291453113646,0.0012225625066604,0.00229438600858396,0.00372827017806465,0.0157503886551343,0.104664161578023,0.279585905541465,1.92356472197139,34.6992031392439,0.224371757666641
0.000294926605710756,0.000408874711298873,0.000453554655555431,0.000487970466682278,0.000538582065811106,0.000443482679334781,0.000386236850630595,0.000348880205675237,0.000300405531989871,0.000247833247071921
0.000577719347795351,0.000748547886420686,0.00084458885792291,0.000904380585499251,0.0010408263031335,0.00116953541634497,0.00122344656518222,0.00131273873274583,0.0014987281297515,0.00332091092833746
0.000169564547412749,0.000437667039246769,0.000592490675656468,0.00067781245728804,0.00085963025264333,0.00111595308812717,0.0013203983725318,0.00180746240348956,0.00218217833270877,0.00213231622220994
0.000289338593291562,0.000385988068241506,0.000452614414257942,0.000496966308567065,0.000609694161816301,0.000724483514799373,0.000770540410393506,0.000839699687980782,0.000961387314668888,0.00101798185226361
2.63567439601938E-05,3.68576110022191E-05,4.2158461998177E-05,4.58921337541029E-05,5.65856326810478E-05,6.96845087090069E-05,7.59971507180778E-05,8.72551726281768E-05,0.000105132605610221,0.000116215549969466
7.4064923428606E-05,0.000147640377898806,0.000209104086371535,0.000256177688962093,0.000406366535915989,0.000611566051224893,0.000714446320126721,0.00089015429025303,0.0011291272854064,0.0013045290987169
0.000262810193330659,0.000260750197935053,0.00024128159083056,0.000228826402406614,0.000201766850590556,0.000187605705041635,0.00019111616845781,0.000222003222097942,0.000409760517897851,0.000809408530170864
0.000300711465458431,0.000627163407889901,0.000780066299428685,0.000847774398518652,0.000936596543735637,0.00100768443420603,0.00103514597878681,0.00107671390134967,0.00113922124606896,0.00119403921012913
4.36785749966208E-05,6.98923551963093E-05,9.03240328604509E-05,0.000104997990776509,0.000159641905366402,0.000218587908234493,0.000247588880010736,0.000300450522487577,0.000395386270162882,0.000536494833187579
0.000264444351601331,0.000402189393862502,0.000457407798427918,0.000480091871369375,0.000496422548177472,0.000458931203225213,0.000427867779851862,0.000358495885089132,0.000208476133450166,8.62421673037629E-05
0.000221427248409693,0.000393019718386801,0.00049226982365621,0.000552464578021495,0.000692806159103347,0.000831686253428278,0.000893608253649543,0.000989411016352415,0.00114544687257413,0.00130494198837823
0.00176383093956341,0.00180660670604573,0.0016009906884261,0.00147633245299017,0.00118092663551583,0.000833700143532751,0.000771438950089386,0.000650142549347472,0.000450908744470887,0.00029665675174705
0.0004960135724947,0.000549903872117508,0.000532693195661889,0.000537238963356608,0.000560087975835623,0.000560314897902508,0.00055843476159479,0.000554792651963343,0.000547574268335715,0.00054019477963359
0.000199880447653865,0.000505168529235185,0.000705156045983566,0.000829463412084139,0.00111322419672024,0.00136352893470445,0.00145481432127516,0.00160744676857462,0.00179695208766229,0.00190615190614881
4.72753819923709E-05,9.85823800448181E-05,0.000129396301217394,0.000147610876592781,0.000186181340501029,0.000218651489477778,0.000229747284626119,0.000244206701634028,0.000260515681159061,0.000331024062933963
0.000210467956118216,0.000505923076636795,0.000691116714838492,0.000801960067772849,0.00103917398949986,0.00121976146408835,0.00127499832475193,0.00132101789635749,0.00161464825679125,0.0015975237075193
0.000411873440810384,0.00128072417100449,0.00273336874528796,0.00456635500139045,0.0182752665271853,0.0853107636452361,0.152093348594287,0.263022111911449,0.111004683808766,0.0115771329835918
0.000110144964756676,0.000188671274903761,0.000254007049741595,0.000301988647813711,0.000438918366972604,0.00060086545442512,0.000699277042363836,0.000863639983667048,0.00118290846581722,0.00155980054819865
0.00336593377017737,0.00273928800750931,0.00222551156472601,0.00194686372321462,0.00157511945379131,0.0010919324344164,0.000887476972437842,0.000614507317422882,0.000301077163840967,0.0001317997415989
0.000145553000853868,0.000207396222642732,0.000251642688251825,0.00027788482023631,0.000327951390653904,0.000368184512646172,0.00037872424663049,0.000408847776892274,0.000466193146795166,0.00053409625740251
0.000118997400607598,0.000475376723298784,0.00152958585245765,0.00358128661700441,0.0226864423137412,0.0137874440672494,0.00600177646707117,0.00162949157718731,0.000505527958374035,0.000403311544924676
0.000692740572950078,0.00219241760799411,0.00656515174526248,0.0115658791113805,0.0188455827049119,0.00767973632729806,0.00412218264678856,0.00144842049977731,0.000471707327191029,0.000378085016100277
0.00314086275576435,0.00265552119487163,0.00233730192127512,0.00215934935463299,0.00178888763685523,0.00148434663111465,0.0013732199410093,0.00120843337544653,0.000949707078160395,0.00093565689799284
3.05891554648859E-05,4.9914251054033E-05,5.55040170727455E-05,5.61263273014078E-05,5.5305657107505E-05,5.64471607044657E-05,5.72241410038281E-05,5.88583235923809E-05,6.09710751683684E-05,6.35990687108889E-05
0.000424862670896283,0.000552390994453606,0.000639742836881624,0.00069950527162907,0.00086186904915772,0.00105690225728179,0.00115084175377132,0.00131563676268533,0.00162458637297264,0.00200968837600918
0.000501818181352133,0.000453829660564633,0.000409979464192327,0.000382426815876828,0.000317247096081562,0.000245315607677963,0.000226455280707869,0.000197601114539387,0.000152717469881318,0.000118045915022199
5.51866424831521E-05,0.000247173272719338,0.000814002298448953,0.00266899297812794,0.272389213309701,0.0592115266378486,0.00778562104904654,0.00155666794729147,0.00120476904478715,0.0014071183189774
0.000200652217492539,0.000317014852328239,0.000407280602467904,0.000472202600011487,0.000658012227525269,0.00089496417893099,0.00105430564943253,0.00129020531058542,0.00176085767690422,0.00234853618085201
0.000405343899077619,0.000560779015777545,0.000618449781257567,0.000650771827193617,0.00071728857307335,0.000767174790135604,0.000784209717402184,0.000812513886886458,0.000893987970631091,0.000985799919985838
0.000446452359354202,0.0008321661016412,0.000975351999022842,0.00101408993947876,0.000921761659936322,0.00062007012528225,0.000506155708860526,0.000359872989703129,0.000227400582489406,0.000186652957207724
0.00100077252891962,0.00161425210266113,0.00188442081644281,0.00204140918149248,0.00222762486991157,0.0022187994173932,0.00216747858804086,0.00204495486310402,0.00177953738812489,0.00150577664950451
0.000105560896104815,0.000166071284056312,0.00020324934870791,0.000229289449371564,0.000301446937929085,0.000388570136138969,0.000429704519222784,0.000814416430016243,0.00103958571472374,0.00127638724835235
7.44761160919219E-05,0.000143963687642015,0.000204280881636414,0.000249572672868639,0.000382125800175349,0.000549036119220922,0.00063055707792592,0.000773375357031806,0.00105479391863986,0.00140979979948474
0.000363537173805492,0.000544125831464958,0.000738177742524538,0.000896373162569309,0.00117176997535148,0.00098028244953676,0.000856621550179327,0.000719046862329835,0.000629237923837654,0.000645572923003929
2.81934803537835E-05,6.57896188963242E-05,9.83518751600178E-05,0.000123504079406583,0.00020479016735355,0.00030619068228373,0.000346841938725554,0.000419010305689518,0.000549985011953912,0.000677699737050001
0.000729219120708831,0.00122685606355419,0.00163509895939051,0.00202396376390858,0.0041112134861752,0.00680486651616487,0.00703809984773731,0.00463832705456121,0.00265569127845733,0.00166196299468078
